markerid	chr	pos	lod
chr16_15900984	16	76.43976384	0.356570887
chr16_15978314	16	76.46525257	0.400712831
chr16_16154076	16	76.48638941	0.366119132
chr16_16163541	16	76.48639041	0.366117339
chr16_16153931	16	76.48639141	0.366115546
chr16_16190958	16	76.48639241	0.366113753
chr16_15979561	16	76.48639341	0.366111961
chr16_16161108	16	76.48639441	0.366110168
chr16_16118614	16	76.48639541	0.366108375
chr16_16100968	16	76.48639641	0.366106582
chr16_16161800	16	76.48639741	0.36610479
chr16_16154044	16	76.48639841	0.366102997
chr16_15979590	16	76.48639941	0.366101204
chr16_16154051	16	76.48640041	0.366099411
chr16_16164058	16	76.48806108	0.363102611
chr16_16207672	16	76.49145251	0.356863128
chr16_15981737	16	76.61826784	0.090437082
chr16_16210649	16	76.61826884	0.090437462
chr16_16200756	16	76.61826984	0.090437842
chr16_16200660	16	76.61827084	0.090438223
chr16_16296054	16	76.61827184	0.090438603
chr16_16118364	16	76.61827284	0.090438984
chr16_16250658	16	76.61827384	0.090439364
chr16_16202290	16	76.61827484	0.090439745
chr16_15981773	16	76.61827584	0.090440125
chr16_16199708	16	76.61827684	0.090440506
chr16_16207882	16	76.61827784	0.090440886
chr16_16110443	16	76.61827884	0.090441267
chr16_16227064	16	76.61827984	0.090441647
chr16_16323810	16	76.73768478	0.153443889
chr16_16323819	16	76.73930105	0.153443932
chr16_16323832	16	76.81333453	0.153443998
chr16_16323843	16	76.86894002	0.153444014
chr16_16324013	16	76.92454551	0.153445037
chr16_16323997	16	76.92454651	0.153445314
chr16_16332502	16	77.0091304	0.180385345
chr16_16333095	16	77.0883607	0.162897318
chr16_16333123	16	77.0883617	0.1628964
chr16_16333138	16	77.0883627	0.162895482
chr16_16333115	16	77.0883637	0.162894564
chr16_16333132	16	77.0883647	0.162893646
chr16_16324016	16	77.0883657	0.162892728
chr16_16324049	16	77.0883667	0.16289181
chr16_16333159	16	77.13899979	0.135325694
chr16_16333176	16	77.15931633	0.064263357
chr16_16333174	16	77.15931733	0.064261576
chr16_16333183	16	77.15931833	0.064259797
chr16_16333171	16	77.15931933	0.064258017
chr16_16334669	16	77.16210135	0.045924592
chr16_16335319	16	77.19637538	0.184344205
chr16_16363212	16	77.25350908	0.244381448
chr16_16363360	16	77.25351008	0.244381495
chr16_16363928	16	77.25593693	0.244478471
chr16_16363972	16	77.25841338	0.243550354
chr16_16371016	16	77.34643314	0.148662181
chr16_16371018	16	77.34884299	0.114330166
chr16_16371024	16	77.35132152	0.250100757
chr16_16371081	16	77.51149109	0.250030798
chr16_16371097	16	77.69974245	0.249030127
chr16_16376490	16	77.78519172	0.360422301
chr16_16376142	16	77.78519272	0.360424733
chr16_16378492	16	77.80802981	0.365948439
chr16_16378519	16	77.81522061	0.463809848
chr16_16378482	16	77.81522161	0.463807355
chr16_16378582	16	77.9440216	0.238815706
chr16_16378936	16	78.06589401	0.265117503
chr16_16379428	16	78.06589501	0.265119182
chr16_16379527	16	78.06589601	0.265120866
chr16_16379517	16	78.06589701	0.26512636
chr16_16476500	16	78.06589801	0.355809945
chr16_16381299	16	78.06589901	0.355818151
chr16_16381302	16	78.06590001	0.355818499
chr16_16379505	16	78.06590101	0.355826704
chr16_16379546	16	78.06590201	0.355827052
chr16_16412519	16	78.07048521	0.373199367
chr16_16604619	16	78.20146098	0.597278569
chr16_16677077	16	78.30490539	0.623601044
chr16_16613449	16	78.30490639	0.623601044
chr16_16715413	16	78.40723811	0.663364859
chr16_16678936	16	78.40723911	0.663364891
chr16_16678964	16	78.40724011	0.663364924
chr16_16725745	16	78.40724111	0.663364956
chr16_16678941	16	78.40724211	0.663364988
chr16_16678967	16	78.40724311	0.663365021
chr16_16681623	16	78.40724411	0.663365053
chr16_16725713	16	78.40724511	0.663365086
chr16_16667151	16	78.40724611	0.663365118
chr16_16678976	16	78.40724711	0.663365151
chr16_16725711	16	78.40724811	0.663365183
chr16_16752030	16	78.74425363	0.225206932
chr16_16751844	16	78.74425463	0.225206779
chr16_16681588	16	78.74425563	0.225206626
chr16_16681737	16	78.74425663	0.225206473
chr16_16681523	16	78.74425763	0.22520632
chr16_16713631	16	78.74425863	0.225206167
chr16_16752974	16	78.85332371	0.209629959
chr16_16753312	16	79.22336159	0.504209777
chr16_16753317	16	79.5248	1.410385848
chr16_16754411	16	79.61187911	1.440472439
chr16_16753341	16	79.61188011	1.44047254
chr16_16753333	16	79.61188111	1.440472642
chr16_16753387	16	79.61188211	1.440472743
chr16_16753334	16	79.61188311	1.440472845
chr16_16753400	16	79.61188411	1.440472946
chr16_16766234	16	79.73576789	1.815929975
chr16_16766317	16	79.73576889	1.815931066
chr16_16766319	16	79.73576989	1.815932157
chr16_16766274	16	79.73577089	1.815933244
chr16_16767068	16	79.73577189	1.815934336
chr16_16766255	16	79.73577289	1.815935427
chr16_16766285	16	79.73577389	1.815936523
chr16_16753398	16	79.73577489	1.815937614
chr16_16766246	16	79.73577589	1.815938705
chr16_16766291	16	79.73577689	1.815939796
chr16_16766240	16	79.73577789	1.815940887
chr16_16766873	16	79.73577889	1.815941977
chr16_16766871	16	79.73577989	1.815943068
chr16_16790873	16	79.9354786	1.106938458
chr16_16804999	16	80.65941733	0.601617892
chr16_16811585	16	80.9169303	0.626665288
chr16_16817138	16	80.9169313	0.62666537
chr16_16818077	16	80.9169323	0.626665447
chr16_16823293	16	80.9169333	0.626609357
chr16_16823245	16	80.9169343	0.626609435
chr16_16825479	16	81.32802156	0.615636077
chr16_16832666	16	81.40362315	0.703526952
chr16_16845689	16	81.48750571	0.821707657
chr16_16846837	16	81.74550322	0.800920453
chr16_16848263	16	81.7490001	1.264332304
chr16_16848328	16	81.77043453	0.86610142
chr16_16848618	16	81.86881358	0.640172137
chr16_16848621	16	82.10680633	0.309795717
chr16_16848645	16	82.33474154	0.319475467
chr16_16848651	16	82.38923399	0.468181251
chr16_16851197	16	82.4088943	0.496373434
chr16_16852575	16	82.57416737	0.349532225
chr16_16852856	16	82.97132109	0.444565924
chr16_16956939	16	82.97132209	0.444565892
chr16_16956925	16	82.97132309	0.444565859
chr16_16956974	16	82.97132409	0.444565827
chr16_16956984	16	82.97132509	0.444565794
chr16_16956981	16	82.97132609	0.444565762
chr16_16852855	16	82.97132709	0.444565729
chr16_16956988	16	83.25044171	0.421853892
chr16_16956989	16	83.34476923	0.428601545
chr16_16957009	16	83.34673304	0.428601547
chr16_16957902	16	83.34673404	0.428601547
chr16_17068483	16	83.34673504	0.428601547
chr16_16981136	16	83.39128408	0.730442115
chr16_17134533	16	83.39128508	0.730450967
chr16_17008278	16	83.39128608	0.730459818
chr16_17008213	16	83.39128708	0.73046867
chr16_17127161	16	83.39128808	0.730477522
chr16_17008285	16	83.39128908	0.730486373
chr16_16957854	16	83.39129008	0.730495225
chr16_17127036	16	83.39129108	0.730504077
chr16_17008254	16	83.39129208	0.730512929
chr16_17183552	16	83.47091362	1.145473482
chr16_17183588	16	83.47699729	1.043785265
chr16_17230909	16	83.53814748	0.356263106
chr16_17364596	16	83.5415285	0.408079057
chr16_17359341	16	83.5415295	0.408095086
chr16_17362705	16	83.5415305	0.408111115
chr16_17364609	16	83.5415315	0.408127144
chr16_17359359	16	83.5415325	0.408143173
chr16_17359364	16	83.5415335	0.408159203
chr16_17359096	16	83.5415345	0.408175233
chr16_17413450	16	83.54647912	0.488335226
chr16_17238259	16	83.54778739	0.50877816
chr16_17385890	16	83.55682549	0.506948768
chr16_17386076	16	83.55682649	0.506948564
chr16_17385880	16	83.55682749	0.506945899
chr16_17385926	16	83.55682849	0.506945696
chr16_17385899	16	83.55682949	0.506943031
chr16_17386599	16	83.55683049	0.506942825
chr16_17386761	16	83.56365537	0.345718557
chr16_17386858	16	83.56591504	0.23649419
chr16_17390100	16	83.56591604	0.236453809
chr16_17423159	16	83.69224717	0.379569283
chr16_17423369	16	84.18862178	0.376273005
chr16_17424208	16	84.68745587	0.312968198
chr16_17428560	16	84.78993015	0.300947258
chr16_17428588	16	84.78993115	0.300945988
chr16_17439609	16	84.78993215	0.300944766
chr16_17446763	16	84.78993315	0.300944453
chr16_17549559	16	84.79630227	0.30044963
chr16_17436900	16	84.79630327	0.30045075
chr16_17566387	16	84.79630427	0.300451871
chr16_17566559	16	84.79630527	0.300452992
chr16_17570484	16	85.13107502	0.835625086
chr16_17594923	16	85.83958702	0.149955363
chr16_17655220	16	85.83958802	0.149954589
chr16_17653534	16	85.83958902	0.149953815
chr16_17655328	16	85.83959002	0.149953042
chr16_17653471	16	85.83959102	0.149952268
chr16_17653535	16	85.83959202	0.149951494
chr16_17654812	16	85.83959302	0.149950721
chr16_17594925	16	85.83959402	0.149949947
chr16_17711524	16	85.83959502	0.149949173
chr16_17741448	16	85.85759392	0.1367075
chr16_17824200	16	85.85759492	0.1367075
chr16_17707891	16	85.85759592	0.1367075
chr16_17741416	16	85.85759692	0.1367075
chr16_17707606	16	85.85759792	0.1367075
chr16_17706903	16	85.85759892	0.1367075
chr16_17816550	16	85.85759992	0.1367075
chr16_17728854	16	85.85760092	0.1367075
chr16_17741282	16	85.85760192	0.1367075
chr16_17741284	16	85.85760292	0.1367075
chr16_17831860	16	85.86721784	0.1367075
chr16_17832192	16	86.94497903	0.1367075
chr16_17867618	16	87.29050209	0.136711088
chr16_17890007	16	87.75231335	0.187875421
chr16_17892538	16	87.75231435	0.187875387
chr16_17886363	16	87.75231535	0.187875353
chr16_17886729	16	87.75231635	0.187875319
chr16_17832996	16	87.75231735	0.187875285
chr16_17889989	16	87.75231835	0.18787525
chr16_17887905	16	87.75231935	0.187875216
chr16_17886337	16	87.75232035	0.187875182
chr16_17886412	16	87.75232135	0.187875148
chr16_17901745	16	88.05194505	0.1596275
chr16_18408541	16	88.20227039	0.400935201
chr16_18101453	16	88.20227139	0.400937039
chr16_17902363	16	88.20227239	0.400938877
chr16_18061848	16	88.20227339	0.400940715
chr16_17902317	16	88.20227439	0.400942553
chr16_18386122	16	88.20227539	0.400944392
chr16_18030782	16	88.20227639	0.40094623
chr16_18408552	16	88.20227739	0.400948068
chr16_18087865	16	88.3227697	0.604921103
chr16_18087814	16	88.3227707	0.611649356
chr16_18087816	16	88.3227717	0.611649373
chr16_18087836	16	88.3227727	0.611648938
chr16_18331425	16	88.3227737	0.611648955
chr16_17966202	16	88.3227747	0.61164852
chr16_18087841	16	88.3227757	0.611639531
chr16_18408926	16	88.3227767	0.50322743
chr16_18331434	16	88.3227777	0.503222209
chr16_18087856	16	88.3227787	0.503222428
chr16_18087823	16	88.3227797	0.503222744
chr16_18333412	16	88.3227807	0.503222964
chr16_18064428	16	88.3227817	0.503217688
chr16_17932307	16	88.3227827	0.503217908
chr16_18331416	16	88.3227837	0.503218224
chr16_18087850	16	88.3227847	0.503218444
chr16_18410106	16	88.3227857	0.503218761
chr16_18458082	16	88.61804745	0.130254455
chr16_18485320	16	88.84457689	0.111502996
chr16_18486222	16	88.84457789	0.111502835
chr16_18486241	16	88.84457889	0.111510472
chr16_18486546	16	88.84944061	0.153902232
chr16_18486547	16	88.85183902	0.105510988
chr16_18486271	16	88.85184002	0.105510897
chr16_18486270	16	88.85184102	0.105510806
chr16_18461375	16	88.85203799	0.103175842
chr16_18503316	16	88.85420852	0.057947108
chr16_18503333	16	88.92376178	0.017599074
chr16_18531057	16	89.05545205	0.027149877
chr16_18504605	16	89.05545305	0.027149827
chr16_18530989	16	89.05545405	0.027149778
chr16_18530983	16	89.05545505	0.027149729
chr16_18585693	16	89.34799648	0.013921186
chr16_18585751	16	90.42575767	0.177208684
chr16_18585740	16	90.42575867	0.177240218
chr16_18586441	16	90.48766949	0.045327953
chr16_18586332	16	90.48767049	0.045326447
chr16_18605198	16	90.55387459	0.004984055
chr16_18605189	16	90.55387559	0.004984055
chr16_18605211	16	90.55885004	0.110960312
chr16_18607796	16	90.55885104	0.110960357
chr16_18607826	16	91.63661223	0.165202906
chr16_18639883	16	91.76040582	0.191464032
chr16_18658537	16	91.76040682	0.191464222
chr16_18619359	16	91.76040782	0.191463991
chr16_18666377	16	91.82725151	0.039421575
chr16_18654588	16	91.82725251	0.039420231
chr16_18658637	16	91.82725351	0.039418888
chr16_18682652	16	91.83018364	0.104448935
chr16_18682309	16	91.83018464	0.104447024
chr16_18682421	16	91.83018564	0.104445111
chr16_18666484	16	91.83018664	0.104443198
chr16_18690409	16	91.93894649	0.232382542
chr16_18728488	16	92.02103516	0.208976734
chr16_18718170	16	92.02793911	0.257214582
chr16_18718123	16	92.02794011	0.257221014
chr16_18767208	16	92.0401765	0.437537324
chr16_18875795	16	92.05222004	0.197401076
chr16_18860999	16	92.05222104	0.19738209
chr16_18853726	16	92.05547408	0.180895425
chr16_18853818	16	92.05547508	0.180897853
chr16_18853728	16	92.05845168	0.188656606
chr16_18848345	16	92.05845268	0.188659392
chr16_18856555	16	92.05845368	0.188662178
chr16_18876076	16	92.06444647	0.241147735
chr16_18876025	16	92.06444747	0.241160739
chr16_18882149	16	92.06444847	0.241173745
chr16_18877176	16	92.06444947	0.241186754
chr16_18887383	16	92.06445047	0.241199764
chr16_18887445	16	92.06445147	0.241212777
chr16_18876060	16	92.06445247	0.24122579
chr16_18904057	16	92.07974805	1.052057901
chr16_18904093	16	92.09828666	1.319593256
chr16_18913712	16	92.11642292	0.394455187
chr16_18904330	16	92.11642392	0.391051427
chr16_18917162	16	92.17635841	0.392938002
chr16_18921100	16	92.81474342	0.242881136
chr16_18921102	16	92.81474442	0.242880829
chr16_18929366	16	93.36401914	0.056522684
chr16_18929281	16	93.36402014	0.056522536
chr16_18935692	16	93.36402114	0.056522466
chr16_19030375	16	93.36402214	0.056522397
chr16_18929372	16	93.36402314	0.056522327
chr16_18947386	16	93.36402414	0.056522258
chr16_18924681	16	93.36402514	0.056522188
chr16_18939990	16	93.36402614	0.056522118
chr16_19076998	16	93.52465909	0.046004902
chr16_19082589	16	93.73724076	0.017831946
chr16_19082608	16	93.73724176	0.017831946
chr16_19105727	16	93.73724276	0.017831946
chr16_19082600	16	93.73724376	0.017831946
chr16_19082551	16	93.73724476	0.017831946
chr16_19082590	16	93.73724576	0.017831946
chr16_19082557	16	93.73724676	0.017831946
chr16_19107378	16	94.18472282	0.017826315
chr16_19107417	16	94.35004723	0.334734517
chr16_19173434	16	94.35004823	0.334736946
chr16_19125670	16	94.35004923	0.334739376
chr16_19107439	16	94.35005023	0.334741805
chr16_19173794	16	94.35005123	0.334744234
chr16_19173803	16	94.35005223	0.334746664
chr16_19173815	16	94.36252308	0.363072411
chr16_19174135	16	94.36252408	0.363074523
chr16_19173577	16	94.37172209	0.402527689
chr16_19173583	16	94.37420305	0.408684236
chr16_19174196	16	94.47351096	0.761125369
chr16_19174449	16	94.83540659	0.778313535
chr16_19174486	16	94.83540759	0.778313654
chr16_19174553	16	95.18251262	0.759190128
chr16_19174563	16	95.18251362	0.759190221
chr16_19174640	16	95.4376708	0.411671783
chr16_19175493	16	95.51161931	0.360915523
chr16_19175545	16	95.51364902	0.357700088
chr16_19175868	16	95.66655109	0.204215248
chr16_19175979	16	96.03588036	0.26639723
chr16_19176068	16	96.48070443	0.342823772
chr16_19189894	16	96.57110252	0.527091584
chr16_19176631	16	96.57110352	0.527093622
chr16_19176640	16	96.57110452	0.527094848
chr16_19193460	16	96.65780973	0.625985628
chr16_19203381	16	96.88033933	0.435869028
chr16_19203655	16	96.948577	0.43396152
chr16_19267640	16	96.99768048	0.277908406
chr16_19277839	16	97.00937267	0.324702039
chr16_19307186	16	97.01224556	0.325601104
chr16_19463391	16	97.01737782	0.225407128
chr16_19462082	16	97.01737882	0.225411979
chr16_19464951	16	97.01737982	0.22541683
chr16_19467078	16	97.01738082	0.225421682
chr16_19465343	16	97.01738182	0.225425586
chr16_19467276	16	97.02764777	0.251297025
chr16_19324248	16	97.046459	0.247638389
chr16_19324250	16	97.04646	0.247634907
chr16_19324297	16	97.046461	0.247631425
chr16_19324268	16	97.046462	0.247627943
chr16_19418636	16	97.04865819	0.242539624
chr16_19425874	16	97.04865919	0.242537306
chr16_19476180	16	97.1178056	0.097666039
chr16_19476394	16	97.22382709	0.00772848
chr16_19476233	16	97.22382809	0.007728444
chr16_19555526	16	97.23645503	0.231422718
chr16_19476411	16	97.23645603	0.231423148
chr16_19476412	16	97.23645703	0.231423575
chr16_19476413	16	97.23645803	0.231424004
chr16_19476875	16	97.23645903	0.231424432
chr16_19555529	16	97.49407605	0.325131898
chr16_19643376	16	97.69233049	0.176504394
chr16_19789689	16	97.69233149	0.176501959
chr16_19642998	16	97.69233249	0.176499524
chr16_19576889	16	97.69233349	0.15027134
chr16_19555535	16	97.70133622	0.080484809
chr16_19625061	16	97.70595549	0.094779755
chr16_19790658	16	97.71060598	0.172433713
chr16_19822987	16	97.71060698	0.172454147
chr16_19847503	16	97.71262767	0.207681072
chr16_19871892	16	97.72010358	0.223594756
chr16_19941597	16	97.72247736	0.223683661
chr16_19946758	16	97.79706789	0.35332407
chr16_19946956	16	98.1401859	0.257405929
chr16_19982853	16	99.21794709	0.214762462
chr16_19987083	16	99.59359072	0.239530722
chr16_19992816	16	99.88613423	0.259955001
chr16_20001200	16	100.5076021	0.27438334
chr16_20001206	16	101.0064366	0.300138008
chr16_20001240	16	101.5220376	0.416760884
chr16_20001267	16	102.3947721	0.345932086
chr16_20011302	16	102.7199262	0.344113016
chr16_20017251	16	102.7265926	0.34609343
chr16_20032249	16	103.0486035	0.485054462
chr16_20032258	16	103.0498612	0.51269967
chr16_20032271	16	103.0511098	0.687315022
chr16_20032280	16	103.0511108	0.687312687
chr16_20032297	16	103.0511118	0.642776073
chr16_20032303	16	103.0561223	0.729395993
chr16_20032306	16	103.1787914	0.742410092
chr16_20125536	16	103.2485417	0.734518265
chr16_20129163	16	103.5266071	0.704313877
chr16_20129188	16	103.5266081	0.704313399
chr16_20129194	16	103.8415722	0.886382733
chr16_20129214	16	103.8415732	0.886382941
chr16_20139143	16	103.928885	0.841960667
chr16_20139180	16	104.0432145	0.671919802
chr16_20139177	16	104.0432155	0.671919699
chr16_20139211	16	104.1646769	0.757579021
chr16_20139220	16	104.3005117	0.453327041
chr16_20139226	16	104.3017339	0.451651813
chr16_20165091	16	104.3029648	0.374547931
chr16_20165115	16	104.3053913	0.232516435
chr16_20165109	16	104.307906	0.105957407
chr16_20176706	16	104.3509729	0.100053797
chr16_20195683	16	104.3509739	0.100053833
chr16_20176667	16	104.3509749	0.100053869
chr16_20176708	16	104.3509759	0.100053905
chr16_20176371	16	104.3509769	0.100053941
chr16_20176707	16	104.3509779	0.100053977
chr16_20224271	16	104.740913	0.018308985
chr16_20176402	16	104.740914	0.018308872
chr16_20293694	16	104.740915	0.018308758
chr16_20297329	16	104.740916	0.018308644
chr16_20231479	16	104.740917	0.01830853
chr16_20298796	16	104.740918	0.018308416
chr16_20257913	16	104.740919	0.018308302
chr16_20280866	16	104.74092	0.018308189
chr16_20304683	16	104.740921	0.018308075
chr16_20230260	16	104.740922	0.018307961
chr16_20193778	16	104.740923	0.018307847
chr16_20231868	16	104.740924	0.018307733
chr16_20230273	16	104.740925	0.018307619
chr16_20229077	16	104.740926	0.018307506
chr16_20230535	16	104.740927	0.018307392
chr16_20342651	16	104.740928	0.018307278
chr16_20230238	16	104.740929	0.018307164
chr16_20223552	16	104.74093	0.01830705
chr16_20230396	16	104.740931	0.018306936
chr16_20230279	16	104.740932	0.018306823
chr16_20226136	16	104.740933	0.018306709
chr16_20226144	16	104.740934	0.018306595
chr16_20231520	16	104.740935	0.018306481
chr16_20297338	16	104.740936	0.018306367
chr16_20297340	16	104.740937	0.018306254
chr16_20312453	16	104.740938	0.01830614
chr16_20312449	16	104.740939	0.018306026
chr16_20298816	16	104.74094	0.018305912
chr16_20228005	16	104.740941	0.018305798
chr16_20193885	16	104.740942	0.018305684
chr16_20312928	16	104.859347	0.034198099
chr16_20355428	16	104.859348	0.034198484
chr16_20312720	16	104.859349	0.034198923
chr16_20355438	16	104.85935	0.034199362
chr16_20304478	16	104.859351	0.034199801
chr16_20312931	16	104.859352	0.03420024
chr16_20304466	16	104.859353	0.034200679
chr16_20303059	16	104.859354	0.034201118
chr16_20356217	16	105.0371368	0.330180432
chr16_20356352	16	106.114898	0.978389252
chr16_20356376	16	106.114899	0.978389251
chr16_20356683	16	106.163313	0.892331331
chr16_20357375	16	106.163314	0.88319815
chr16_20356984	16	106.1677196	0.202469076
chr16_20356645	16	106.17674	0.251025491
chr16_20391755	16	106.1789674	0.250200025
chr16_20545102	16	106.2474163	0.254517585
chr16_20545103	16	106.2499125	0.340359186
chr16_20672720	16	106.3340785	0.412919575
chr16_20582156	16	106.3340795	0.410478953
chr16_20672699	16	106.3340805	0.410479375
chr16_20683895	16	106.4265583	0.532198376
chr16_20683907	16	106.4278069	0.538642763
chr16_20683982	16	106.5317105	0.188779652
chr16_20683971	16	106.5368022	0.190650747
chr16_20684939	16	106.5393837	0.262394277
chr16_20683988	16	106.5393847	0.262401858
chr16_20685117	16	106.5596003	0.212403265
chr16_20685112	16	106.5596013	0.21240247
chr16_20685508	16	106.5596023	0.212401675
chr16_20686332	16	106.6439008	0.146792601
chr16_20686333	16	106.6462614	0.146310464
chr16_20686337	16	106.6462624	0.146310261
chr16_20686331	16	106.6462634	0.146310057
chr16_20686344	16	106.8119724	0.218794498
chr16_20686359	16	106.9661925	0.275901139
chr16_20687071	16	107.0999091	0.52208058
chr16_20687074	16	107.0999101	0.521958895
chr16_20687076	16	107.1010907	0.440950399
chr16_20687286	16	107.2250296	0.473932806
chr16_20722994	16	107.3306245	0.550587457
chr16_20734217	16	107.3306255	0.550587326
chr16_20728830	16	107.3306265	0.550587195
chr16_20734321	16	107.3306275	0.550587063
chr16_20734323	16	107.6086222	0.533298901
chr16_20765720	16	107.7728092	0.391674435
chr16_20882863	16	107.7802217	0.434502121
chr16_20870205	16	107.7802227	0.434508482
chr16_20784823	16	107.7802237	0.434508578
chr16_21069608	16	107.7830869	0.473165388
chr16_21064425	16	107.7850985	0.47639777
chr16_21053305	16	107.7850995	0.465270588
chr16_21080451	16	107.8751414	0.308279108
chr16_21080510	16	108.0656678	0.287739782
chr16_21089874	16	108.1218084	0.402699262
chr16_21119382	16	108.125365	0.397551026
chr16_21119389	16	108.12925	0.388508146
chr16_21119398	16	108.129251	0.38851276
chr16_21102508	16	108.129252	0.436733091
chr16_21232863	16	108.129253	0.489646461
chr16_21232852	16	108.129254	0.546154489
chr16_21235133	16	108.1636577	1.042799243
chr16_21235003	16	108.1636587	1.04280666
chr16_21235232	16	108.1636597	1.042811235
chr16_21119595	16	108.1636607	0.998336024
chr16_21261249	16	108.1699528	1.053236421
chr16_21350197	16	108.2084938	1.224948923
chr16_21350198	16	108.3104311	0.997057564
chr16_21350219	16	108.3116197	0.998578342
chr16_21386293	16	108.3725368	1.196675667
chr16_21404263	16	108.3750768	1.2154283
chr16_21478189	16	108.4459807	1.55200216
chr16_21580493	16	108.5150338	1.710589243
chr16_21653526	16	108.5151978	1.71105084
chr16_21653518	16	108.5151988	1.711053086
chr16_21684240	16	108.5196873	1.655443195
chr16_21684252	16	108.5196883	1.65542608
chr16_21580501	16	108.5196893	1.655408962
chr16_21684248	16	108.5196903	1.655391843
chr16_21684192	16	108.5196913	1.655374722
chr16_21684227	16	108.5196923	1.655357599
chr16_21816624	16	108.5290589	1.33786056
chr16_21816377	16	108.5290599	1.337822109
chr16_21803699	16	108.5490032	0.704950002
chr16_21803895	16	108.5490042	0.7049505
chr16_21801864	16	108.5490052	0.716073514
chr16_21816634	16	108.632843	0.636707881
chr16_21879441	16	108.8046025	1.153531162
chr16_21879490	16	108.8082083	0.993175382
chr16_21911548	16	108.8540063	0.909804403
chr16_21911506	16	108.8540073	0.909802477
chr16_21913254	16	108.8790129	0.768774466
chr16_21975184	16	108.8790139	0.76876815
chr16_21971946	16	108.8790149	0.768761835
chr16_21913255	16	108.8790159	0.768755519
chr16_21905636	16	108.8790169	0.768749203
chr16_21960042	16	108.9565688	0.193575077
chr16_21973220	16	108.9565698	0.193574962
chr16_21988188	16	108.9565708	0.193574846
chr16_21971936	16	108.9565718	0.193574731
chr16_21989298	16	109.1224473	0.175364621
chr16_22244334	16	109.2711695	0.147771895
chr16_22244340	16	109.2711705	0.147771764
chr16_22244437	16	109.2711715	0.147771634
chr16_22244341	16	109.2711725	0.147771503
chr16_22244323	16	109.2711735	0.147771372
chr16_22247104	16	109.2711745	0.147771242
chr16_22244342	16	109.2711755	0.147771111
chr16_22524005	16	109.2711765	0.14777098
chr16_22243344	16	109.2711775	0.147770849
chr16_22209698	16	109.2711785	0.147770719
chr16_22250759	16	109.2711795	0.147770588
chr16_22206133	16	109.2711805	0.147770457
chr16_22206130	16	109.4120328	0.609397546
chr16_22206170	16	109.4120338	0.609404213
chr16_22004817	16	109.4120348	0.609410881
chr16_22281618	16	109.4149458	0.628562124
chr16_22308997	16	109.4149468	0.628568612
chr16_22635046	16	109.4149478	0.6285751
chr16_22298236	16	109.4149488	0.628581588
chr16_22490435	16	109.4149498	0.628588075
chr16_22296179	16	109.4149508	0.628594563
chr16_22490427	16	109.4149518	0.628601051
chr16_22298450	16	109.4149528	0.628607539
chr16_22812611	16	109.4149538	0.628614026
chr16_22631663	16	109.4149548	0.628620514
chr16_22812615	16	109.4149558	0.628627001
chr16_22296180	16	109.4149568	0.628633489
chr16_22812606	16	109.4149578	0.628639976
chr16_22490448	16	109.4149588	0.628646463
chr16_22296922	16	109.4149598	0.628652951
chr16_22490425	16	109.4149608	0.628659438
chr16_22281606	16	109.4149618	0.628665925
chr16_22829052	16	109.437048	0.75469771
chr16_22739816	16	109.437049	0.75469771
chr16_22829016	16	109.43705	0.75469771
chr16_22829112	16	109.4710625	0.754693351
chr16_22829663	16	109.5414073	0.184632972
chr16_22829186	16	109.5414083	0.184631471
chr16_22829185	16	109.5414093	0.18462997
chr16_22831928	16	109.5960855	0.436607399
chr16_22832539	16	109.6530951	0.314112529
chr16_22832800	16	109.7187324	0.300480645
chr16_22832774	16	109.7187334	0.300480479
chr16_22832958	16	109.7187344	0.300480314
chr16_22833223	16	109.7187354	0.300480148
chr16_22867506	16	109.7216614	0.300001076
chr16_22886374	16	109.8953608	0.300022595
chr16_22945931	16	110.0532966	1.151399823
chr16_23036202	16	110.0532976	1.151404494
chr16_22945949	16	110.0532986	1.151410613
chr16_22945919	16	110.0532996	1.17931329
chr16_23036211	16	110.0533006	1.179318572
chr16_22945943	16	110.0533016	1.179321634
chr16_22945948	16	110.0533026	1.179324695
chr16_22945928	16	110.0533036	1.179326179
chr16_22945925	16	110.0533046	1.179327664
chr16_23036274	16	110.0533056	1.179330725
chr16_22945904	16	110.0533066	1.179332209
chr16_22945958	16	110.0533076	1.179335271
chr16_22945961	16	110.0533086	1.179336755
chr16_23036271	16	110.0533096	1.179339817
chr16_23038507	16	110.0554098	1.185661434
chr16_22976834	16	110.1284128	0.902414737
chr16_23038413	16	110.1284138	0.902407421
chr16_23036554	16	110.1284148	0.902400105
chr16_23038584	16	110.1284158	0.90239279
chr16_23036126	16	110.1284168	0.902385475
chr16_23036123	16	110.1284178	0.902378159
chr16_23038848	16	110.1448021	0.797012439
chr16_23108642	16	110.3166039	0.428742657
chr16_23222728	16	110.4724222	0.384844678
chr16_23312430	16	110.4724232	0.384844123
chr16_23222990	16	110.4724242	0.384843568
chr16_23219513	16	110.4724252	0.384843013
chr16_23131372	16	110.4724262	0.384842458
chr16_23288853	16	110.5688369	0.175608
chr16_23278834	16	110.5688379	0.175606829
chr16_23312552	16	110.5713418	0.231704123
chr16_23312553	16	110.5713428	0.231703496
chr16_23312103	16	110.5713438	0.231702867
chr16_23312545	16	110.5713448	0.231702238
chr16_23312578	16	110.5713458	0.23170161
